公开号,名称,关系
CN109103764A,南京利丰知识产权代理事务所(特殊普通合伙),代理
CN107609242A,山西五维专利事务所(有限公司),代理
CN108119165A,济南圣达知识产权代理有限公司,代理
CN206070694U,大连理工大学专利中心,代理
CN206483727U,中国商标专利事务所有限公司,代理
CN108548740A,杭州千克知识产权代理有限公司,代理
CN108665069A,南京苏高专利商标事务所(普通合伙),代理
CN207989060U,大连至诚专利代理事务所(特殊普通合伙),代理
CN108538087A,青岛润集专利代理事务所(普通合伙),代理
CN108050989A,北京和信华成知识产权代理事务所(普通合伙),代理
CN108922188A,北京中企鸿阳知识产权代理事务所(普通合伙),代理
CN106989685A,武汉宇晨专利事务所,代理
CN108710940A,北京思海天达知识产权代理有限公司,代理
CN107637037A,北京市广友专利事务所有限责任公司,代理
CN107843195A,成都信博专利代理有限责任公司,代理
CN304606798S,衡水市盛博专利事务所,代理
CN109323203A,天津盛理知识产权代理有限公司,代理
CN304839283S,衡水市盛博专利事务所,代理
CN108595811A,南京众联专利代理有限公司,代理
CN108106416A,广州嘉权专利商标事务所有限公司,代理
CN108037770A,济南圣达知识产权代理有限公司,代理
CN107433962A,北京瑞成兴业知识产权代理事务所(普通合伙),代理
CN207740840U,广州市南锋专利事务所有限公司,代理
CN109209449A,南京纵横知识产权代理有限公司,代理
CN109635361A,上海科盛知识产权代理有限公司,代理
CN205961535U,北京世誉鑫诚专利代理事务所(普通合伙),代理
CN206639039U,昆明大百科专利事务所,代理
CN108979178A,南京纵横知识产权代理有限公司,代理
CN107387124A,北京华夏泰和知识产权代理有限公司,代理
CN110554640A,上海宏京知识产权代理事务所(普通合伙),代理
CN108515986A,中国航天科技专利中心,代理
CN206348848U,郑州优盾知识产权代理有限公司,代理
CN107241118A,广州粤高专利商标代理有限公司,代理
CN108267306A,江苏斐多律师事务所,代理
CN108104872A,大连理工大学专利中心,代理
CN107167167A,武汉宇晨专利事务所,代理
CN107920341A,北京中博世达专利商标代理有限公司,代理
CN106017031A,北京路浩知识产权代理有限公司,代理
CN208502794U,北京金智普华知识产权代理有限公司,代理
CN110992628A,济南泉城专利商标事务所,代理
CN111775851A,苏州市港澄专利代理事务所(普通合伙),代理
CN111147486A,湖北武汉永嘉专利代理有限公司,代理
CN209136705U,昆明合众智信知识产权事务所,代理
CN111674515A,上海申汇专利代理有限公司,代理
CN112282787A,济南圣达知识产权代理有限公司,代理
CN111813977A,济南旌励知识产权代理事务所(普通合伙),代理
CN208354004U,大连一通专利代理事务所(普通合伙),代理
CN110374656A,北京荟英捷创知识产权代理事务所(普通合伙),代理
CN208760704U,郑州大通专利商标代理有限公司,代理
CN110644968A,济南圣达知识产权代理有限公司,代理
CN111204191A,北京市万慧达律师事务所,代理
CN110336808A,南京纵横知识产权代理有限公司,代理
CN110233884A,北京三聚阳光知识产权代理有限公司,代理
CN209375992U,佛山市广盈专利商标事务所(普通合伙),代理
CN109538237A,郑州天阳专利事务所(普通合伙),代理
CN111954335A,深圳市添源知识产权代理事务所(普通合伙),代理
CN109711099A,郑州天阳专利事务所(普通合伙),代理
CN110611986A,苏州慧通知识产权代理事务所(普通合伙),代理
CN112498421A,济南竹森知识产权代理事务所(普通合伙),代理
CN111066570A,福州科扬专利事务所,代理
CN111965306A,北京集佳知识产权代理有限公司,代理
CN110985064A,沈阳利泰专利商标代理有限公司,代理
CN110679863A,长沙智德知识产权代理事务所(普通合伙),代理
CN112199803A,广州市华学知识产权代理有限公司,代理
CN110823180A,济南圣达知识产权代理有限公司,代理
CN110295953A,北京康信知识产权代理有限责任公司,代理
CN109807690A,济南圣达知识产权代理有限公司,代理
CN111963189A,杭州君和专利代理事务所(特殊普通合伙),代理
CN304892375S,济南圣达知识产权代理有限公司,代理
CN111672048A,重庆市嘉允启行专利代理事务所(普通合伙),代理
CN305227809S,北京集佳知识产权代理有限公司,代理
CN110043267A,济南圣达知识产权代理有限公司,代理
CN110513150A,成都金英专利代理事务所(普通合伙),代理
CN110912836A,上海华诚知识产权代理有限公司,代理
CN111141742A,北京东方汇众知识产权代理事务所(普通合伙),代理
CN208257332U,成都正华专利代理事务所(普通合伙),代理
CN112498422A,济南竹森知识产权代理事务所(普通合伙),代理
CN111983382A,北京泽方誉航专利代理事务所(普通合伙),代理
CN211549706U,西安西达专利代理有限责任公司,代理
CN210335117U,北京路浩知识产权代理有限公司,代理
CN111828042A,哈尔滨市阳光惠远知识产权代理有限公司,代理
CN211621428U,北京驰纳智财知识产权代理事务所(普通合伙),代理
CN210506114U,北京劲创知识产权代理事务所(普通合伙),代理
CN111627240A,南京君陶专利商标代理有限公司,代理
CN111091887A,北京盛凡智荣知识产权代理有限公司,代理
CN210460491U,北京邦创至诚知识产权代理事务所(普通合伙),代理
CN209312190U,青岛发思特专利商标代理有限公司,代理
CN110323247A,中科专利商标代理有限责任公司,代理
CN112034758A,成都余行专利代理事务所(普通合伙),代理
CN210105881U,昆明今威专利商标代理有限公司,代理
CN211908986U,太原智慧管家知识产权代理事务所(特殊普通合伙),代理
CN111897882A,北京开阳星知识产权代理有限公司,代理
CN111371667A,滁州创科维知识产权代理事务所(普通合伙),代理
CN109989740A,北京天奇智新知识产权代理有限公司,代理
CN111277660A,北京市中伦律师事务所,代理
CN110927821A,广西中知科创知识产权代理有限公司,代理
CN111218908A,青岛发思特专利商标代理有限公司,代理
CN209780917U,北京市中联创和知识产权代理有限公司,代理
CN110332996A,重庆中流知识产权代理事务所(普通合伙),代理
CN110119572A,北京同恒源知识产权代理有限公司,代理
CN111787659A,南京泰普专利代理事务所(普通合伙),代理
CN110262546A,武汉科皓知识产权代理事务所(特殊普通合伙),代理
CN210043128U,北京联瑞联丰知识产权代理事务所(普通合伙),代理
CN110078958A,济南泉城专利商标事务所,代理
CN110768870A,北京中博世达专利商标代理有限公司,代理
CN111916166A,西安合创非凡知识产权代理事务所(普通合伙),代理
CN112771548A,北京市金杜律师事务所,代理
CN211681815U,太原申立德知识产权代理事务所(特殊普通合伙),代理
CN109441549A,成都金英专利代理事务所(普通合伙),代理
CN211621429U,北京驰纳智财知识产权代理事务所(普通合伙),代理
CN111602792A,北京众合诚成知识产权代理有限公司,代理
CN110582034A,隆天知识产权代理有限公司,代理
CN113155859A,济南圣达知识产权代理有限公司,代理
CN111589805A,北京同恒源知识产权代理有限公司,代理
CN208672068U,成都睿道专利代理事务所(普通合伙),代理
CN112071482A,北京众合诚成知识产权代理有限公司,代理
CN210689537U,武汉市首臻知识产权代理有限公司,代理
CN110766924A,天津创智天诚知识产权代理事务所(普通合伙),代理
CN109763846A,西安铭泽知识产权代理事务所(普通合伙),代理
CN110080817A,南京经纬专利商标代理有限公司,代理
CN112231024A,北京展翅星辰知识产权代理有限公司,代理
CN207963066U,黄石市三益专利商标事务所,代理
CN111556613A,北京聿华联合知识产权代理有限公司,代理
CN111033749A,北京市金杜律师事务所,代理
CN210832540U,西安通大专利代理有限责任公司,代理
CN305375890S,郑州芝麻知识产权代理事务所(普通合伙),代理
CN111213340A,北京市金杜律师事务所,代理
CN110273909A,上海天翔知识产权代理有限公司,代理
CN111025418A,济南圣达知识产权代理有限公司,代理
CN109921944A,北京市盈科律师事务所,代理
CN109612943A,济南圣达知识产权代理有限公司,代理
CN112075995A,昆明合盛知识产权代理事务所(普通合伙),代理
CN110067588A,南京经纬专利商标代理有限公司,代理
CN109944626A,南京经纬专利商标代理有限公司,代理
CN305357214S,新余市渝星知识产权代理事务所(普通合伙),代理
CN114412350A,广州三环专利商标代理有限公司,代理
CN111932858A,济南舜源专利事务所有限公司,代理
CN211692484U,武汉市首臻知识产权代理有限公司,代理
CN111310736A,上海浦东良风专利代理有限责任公司,代理
CN304902771S,北京瑞成兴业知识产权代理事务所(普通合伙),代理
CN208443439U,广州德科知识产权代理有限公司,代理
CN110613911A,济南舜源专利事务所有限公司,代理
CN305868730S,长沙七源专利代理事务所(普通合伙),代理
CN209625025U,广州粤高专利商标代理有限公司44102,代理
CN111409637A,北京三高永信知识产权代理有限责任公司,代理
CN208951973U,天津盛理知识产权代理有限公司,代理
CN112887976A,北京太合九思知识产权代理有限公司,代理
CN112033097A,南京经纬专利商标代理有限公司,代理
CN111983193A,北京正华智诚专利代理事务所(普通合伙),代理
CN208887733U,北京和信华成知识产权代理事务所(普通合伙),代理
CN111860896A,广州润禾知识产权代理事务所(普通合伙),代理
CN112012778A,北京一枝笔知识产权代理事务所(普通合伙),代理
CN110985050A,北京盛凡智荣知识产权代理有限公司,代理
CN209375695U,西安通大专利代理有限责任公司,代理
CN110440711A,南京北辰联和知识产权代理有限公司32350,代理
CN111779501A,北京开阳星知识产权代理有限公司,代理
CN110424999A,苏州衡创知识产权代理事务所(普通合伙),代理
CN112700015A,上海宏京知识产权代理事务所(普通合伙),代理
CN211378342U,苏州慧通知识产权代理事务所(普通合伙),代理
CN110805466A,杭州惟越知识产权代理有限公司,代理
CN111193719A,成都拓荒者知识产权代理有限公司,代理
CN111963196A,北京正华智诚专利代理事务所(普通合伙),代理
CN110044289A,上海浦东良风专利代理有限责任公司,代理
CN109854272A,南京瑞弘专利商标事务所(普通合伙),代理
CN208130747U,北京志霖恒远知识产权代理事务所(普通合伙),代理
CN110139425A,昆明祥和知识产权代理有限公司,代理
CN209591086U,北京方韬法业专利代理事务所(普通合伙),代理
CN110053017A,济南誉丰专利代理事务所(普通合伙企业),代理
CN111489577A,双鸭山欣合专利事务所(普通合伙),代理
CN211395525U,成都市辅君专利代理有限公司,代理
CN112031806A,大连理工大学专利中心,代理
CN110996318A,南宁东智知识产权代理事务所(特殊普通合伙),代理
CN210803318U,成都智涌知识产权代理事务所(普通合伙),代理
CN110985073A,郑州优盾知识产权代理有限公司,代理
CN210740618U,北京清亦华知识产权代理事务所(普通合伙),代理
CN110486023A,北京东方汇众知识产权代理事务所(普通合伙),代理
CN209663559U,太原申立德知识产权代理事务所(特殊普通合伙),代理
CN112040620A,成都天嘉专利事务所(普通合伙),代理
CN210893005U,北京集佳知识产权代理有限公司,代理
CN111622806A,苏州广正知识产权代理有限公司,代理
