公开号,名称,关系
CN106640184A,胡强,发明
CN106640184A,刘厚全,发明
CN106640184A,张树仁,发明
CN106640184A,张国栋,发明
CN106640184A,吴拓,发明
CN106640184A,陈武,发明
CN106640184A,贺攀,发明
CN108661687A,刘乃飞,发明
CN108661687A,张玉伟,发明
CN108661687A,宋战平,发明
CN108661687A,牛泽林,发明
CN108661687A,王军保,发明
CN109028944A,薛立,发明
CN109028944A,但永平,发明
CN109028944A,李渊,发明
CN109028944A,韩建勋,发明
CN109028944A,王凤歌,发明
CN109028944A,申旭,发明
CN109028944A,孙丽娟,发明
CN207820179U,李丛生,发明
CN106625629A,邵凡,发明
CN106625629A,林叔斌,发明
CN106625629A,郎媛,发明
CN108805145A,刘波,发明
CN108805145A,刘月峰,发明
CN108805145A,雷剑波,发明
CN108805145A,郭新伟,发明
CN108805145A,王征兵,发明
CN108805145A,郑向城,发明
CN108805145A,左传文,发明
CN108805145A,任鹏,发明
CN108805145A,刘国彦,发明
CN108805145A,刘志川,发明
CN108805145A,吴志勇,发明
CN108805145A,高建峰,发明
CN111260946A,沈毅,发明
CN111260946A,孙东治,发明
CN111260946A,张麟凤,发明
CN111260946A,余海燕,发明
CN111260946A,冉斌,发明
CN111260946A,赵李萍,发明
CN111260946A,王一飞,发明
CN111260946A,李琴,发明
CN111260946A,王少华,发明
CN111260946A,万红亮,发明
CN111260946A,高红丽,发明
CN111260946A,黄海南,发明
CN111260946A,许世燕,发明
CN111260946A,徐凌慧,发明
CN111260946A,李林超,发明
CN111260946A,祝俪菱,发明
CN111260946A,秦严严,发明
CN111260946A,张小丽,发明
CN111260946A,栾琨,发明
CN111260946A,顾海燕,发明
CN111260946A,程阳,发明
CN109543283A,高刚刚,发明
CN109543283A,程云建,发明
CN109543283A,仇文革,发明
CN207117840U,张虹,发明
CN106846825A,陈秋和,发明
CN106846825A,银珂,发明
CN108931230A,黄侨文,发明
CN108931230A,林泽耿,发明
CN108931230A,陈航,发明
CN108931230A,张傲,发明
CN108931230A,李淦泉,发明
CN106621117A,梁连芬,发明
CN107961479A,姜学鹏,发明
CN107961479A,卞玉超,发明
CN107961479A,王正阳,发明
CN107961479A,韦云龙,发明
CN108692704A,刘波,发明
CN108692704A,刘月峰,发明
CN108692704A,雷剑波,发明
CN108692704A,郭新伟,发明
CN108692704A,王征兵,发明
CN108692704A,郑向城,发明
CN108692704A,左传文,发明
CN108692704A,任鹏,发明
CN108692704A,刘国彦,发明
CN108692704A,刘志川,发明
CN108692704A,吴志勇,发明
CN108692704A,高建峰,发明
CN207182686U,易伟强,发明
CN207182686U,林建勇,发明
CN207182686U,林正飞,发明
CN207182686U,刘书林,发明
CN207182686U,温民安,发明
CN107651457A,李阳,发明
CN107651457A,关金城,发明
CN107651457A,宫志群,发明
CN107651457A,张纪明,发明
CN107651457A,岳彩同,发明
CN107651457A,许峰,发明
CN107651457A,沈柏林,发明
CN107651457A,龚益军,发明
CN107651457A,谢兆明,发明
CN108418599A,袁雪林,发明
CN108418599A,娄景艺,发明
CN108418599A,杨德贵,发明
CN108418599A,莫锦军,发明
CN108418599A,梁步阁,发明
CN108104832A,于恒昌,发明
CN108104832A,孙会彬,发明
CN108104832A,王琦,发明
CN108104832A,许硕,发明
CN108104832A,曾昭楠,发明
CN108104832A,秦乾,发明
CN108104832A,江贝,发明
CN108343445A,王月明,发明
CN108343445A,孟波,发明
CN108343445A,王迎超,发明
CN108343445A,焦庆磊,发明
CN108343445A,杨圣奇,发明
CN108343445A,靖洪文,发明
CN108343445A,李朝阳,发明
CN107215680A,徐敏,发明
CN107215680A,姜贵中,发明
CN107215680A,万永丽,发明
CN107215680A,张建兵,发明
CN107215680A,浦宏毅,发明
CN107215680A,师如华,发明
CN107215680A,徐勇,发明
CN107215680A,李再参,发明
CN107215680A,朱祝生,发明
CN107215680A,罗庆丰,发明
CN207212367U,吴川,发明
CN207476804U,田耀庆,发明
CN207476804U,杨明清,发明
CN207476804U,楼汉华,发明
CN208040400U,沈建强,发明
CN208040400U,陈万如,发明
CN208040400U,潘江波,发明
CN208040400U,王国树,发明
CN208040400U,孙涛,发明
CN208040400U,程运信,发明
CN108086198A,王聘,发明
CN108086198A,孟玉文,发明
CN108086198A,尚少强,发明
CN108086198A,于静,发明
CN108086198A,刘京峰,发明
CN108086198A,苟晓明,发明
CN108086198A,齐飞,发明
CN108086198A,王海岗,发明
CN108086198A,王明春,发明
CN107993048A,杜天,发明
CN205743958U,孙慧强,发明
CN205743958U,程帅,发明
CN205743958U,张浩平,发明
CN205743958U,霍利刚,发明
CN205743958U,金鑫,发明
CN205743958U,刁玉石,发明
CN106941901A,张克存,发明
CN106941901A,李玉英,发明
CN106941901A,李冰,发明
CN106941901A,李献民,发明
CN106941901A,李宛玉,发明
CN106941901A,吴全忠,发明
CN106941901A,陈兆进,发明
CN106941901A,陈吉宝,发明
CN107747936A,侯岳峰,发明
CN107747936A,高文生,发明
CN107747936A,王涛,发明
CN107747936A,孟达,发明
CN107747936A,万征,发明
CN107747936A,刘晓宇,发明
CN107747936A,彭凯贝,发明
CN107747936A,冯文辰,发明
CN108916832A,周龑,发明
CN206487502U,梁连芬,发明
CN108248635A,刘春梅,发明
CN107967589A,张小怀,发明
CN207920908U,王永霞,发明
CN207920908U,耿海强,发明
CN207920908U,杨国林,发明
CN207920908U,郎伟,发明
CN207920908U,刘帅,发明
CN207920908U,杨光,发明
CN207920908U,武彩,发明
CN207920908U,刘晓明,发明
CN207920908U,齐好奎,发明
CN207920908U,迟凯,发明
CN207920908U,耿维帅,发明
CN109686104A,杨艳娟,发明
CN109686104A,徐传仁,发明
CN109686104A,王汉兵,发明
CN109686104A,周金波,发明
CN109686104A,陈彬,发明
CN109686104A,桂昆伟,发明
CN205592869U,何建,发明
CN205592869U,罗建丰,发明
CN205592869U,赵永达,发明
CN205592869U,吴清强,发明
CN205592869U,李建军,发明
CN207469005U,褚茂焰,发明
CN207469005U,李元伟,发明
CN207469005U,薛恒鹤,发明
CN207675227U,谢天长,发明
CN207675227U,汤辉,发明
CN207675227U,胡晓磊,发明
CN207675227U,蒋孝鹏,发明
CN108387243A,宋永端,发明
CN108387243A,刘云涛,发明
CN108387243A,高辉,发明
CN108387243A,方觅,发明
CN108387243A,刘秀兰,发明
CN108387243A,何致远,发明
CN106436765A,张兴楠,发明
CN106436765A,李相涛,发明
CN106436765A,刘勇,发明
CN106436765A,宿连超,发明
CN106436765A,赵国成,发明
CN106436765A,张所东,发明
CN106436765A,刘国强,发明
CN106436765A,胡兆鹏,发明
CN106436765A,辛栋,发明
CN106436765A,任远,发明
CN106436765A,薛松,发明
CN106436765A,董义昊,发明
CN106436765A,王效坤,发明
CN106436765A,董思德,发明
CN106436765A,丁松涛,发明
CN107123275A,陈秋和,发明
CN106200651A,周建杰,发明
CN106200651A,彭根,发明
CN106200651A,杨雄平,发明
CN106200651A,郭圣文,发明
CN106200651A,周瑞,发明
CN106200651A,唐东,发明
CN106200651A,马俊,发明
CN106200651A,程平,发明
CN106200651A,徐亚平,发明
CN106200651A,黄建,发明
CN109519640A,王子睿,发明
CN206281969U,石明臣,发明
CN206281969U,王贇峰,发明
CN206281969U,李金鹿,发明
CN206281969U,祁胜元,发明
CN206281969U,申进孝,发明
CN206281969U,赵佳圆,发明
CN206281969U,朱尚清,发明
CN206281969U,朱明亮,发明
CN206281969U,王超江,发明
CN105938645A,董方武,发明
CN105938645A,董源,发明
CN105938645A,马子余,发明
CN109145520A,涂义亮,发明
CN109145520A,柯炜,发明
CN109145520A,刘新荣,发明
CN109145520A,张明书,发明
CN109145520A,覃亮,发明
CN109145520A,杜立兵,发明
CN109145520A,钟祖良,发明
CN207555436U,颜晓钟,发明
CN107404102A,李楠,发明
CN107404102A,常笑林,发明
CN107404102A,孙伟,发明
CN107404102A,兰远增,发明
CN107404102A,李刚,发明
CN107404102A,李宁,发明
CN108050988A,高文生,发明
CN108050988A,王涛,发明
CN108050988A,孟达,发明
CN108050988A,万征,发明
CN108050988A,彭凯贝,发明
CN108050988A,冯文辰,发明
CN206047035U,赵龙,发明
CN106304545A,岑玲,发明
CN106304545A,岑磊,发明
CN106304545A,王霞,发明
CN207299960U,刘珅,发明
CN207920629U,蒋思,发明
CN207920629U,倪光斌,发明
CN207920629U,王浩,发明
CN207920629U,严振林,发明
CN207920629U,纪博林,发明
CN207920629U,万鹏,发明
CN207920629U,耿冬梅,发明
CN207920629U,赵勇,发明
CN207920629U,吕刚,发明
CN207920629U,姚坤锋,发明
CN207920629U,林传年,发明
CN207920629U,孙毅,发明
CN207920629U,杨建福,发明
CN207920629U,孙振宇,发明
CN207920629U,霍建勋,发明
CN207920629U,章远方,发明
CN207920629U,刘伟,发明
CN207920629U,孙世豪,发明
CN109723452A,陈培新,发明
CN109723452A,朱雁飞,发明
CN109723452A,刘永忠,发明
CN109723452A,彭军,发明
CN109723452A,许梼,发明
CN109723452A,张荣辉,发明
CN109723452A,庄欠伟,发明
CN109723452A,蒋芬叶,发明
CN109723452A,陈根林,发明
CN109723452A,周凯峰,发明
CN109723452A,贾朝阳,发明
CN109723452A,岳亚军,发明
CN109723452A,舒钢强,发明
CN109723452A,黄德中,发明
CN105929539A,彭波,发明
CN109461756A,李俊杰,发明
CN109461756A,赵超,发明
CN109461756A,朱慧珑,发明
CN207428316U,温正萍,发明
CN207428316U,罗艳,发明
CN207428316U,邹石芬,发明
CN205287369U,曾志长,发明
CN205482051U,陈海洋,发明
CN106442137A,孙齐,发明
CN106442137A,安哲立,发明
CN106442137A,封坤,发明
CN106442137A,刘四进,发明
CN106442137A,何川,发明
CN107529021A,王广生,发明
CN106303441A,张鹏,发明
CN106303441A,杨震威,发明
CN207460976U,朱大伟,发明
CN105945895A,不公告发明人,发明
CN106980134A,甘新华,发明
CN109314182A,W-C·陈,发明
CN109314182A,J·J·坎,发明
CN109314182A,鲁宇,发明
CN109314182A,康相赫,发明
CN109183601A,楚松,发明
CN109183601A,崔海强,发明
CN109183601A,谢强,发明
CN109183601A,刘辉,发明
CN109183601A,刘宏伟,发明
CN109183601A,谢汶潘,发明
CN105933033A,饶胜龙,发明
CN105933033A,刘亚蒙,发明
CN105933033A,黄畅悦,发明
CN105933033A,秦小虎,发明
CN105933033A,李响,发明
CN107700320A,薛恒鹤,发明
CN108650734A,张燕凯,发明
CN108650734A,张朋,发明
CN108650734A,张开银,发明
CN108650734A,张威峰,发明
CN108650734A,张鹏杰,发明
CN108650734A,刘荣明,发明
CN108650734A,武山,发明
CN206330012U,赵启明,发明
CN207314066U,褚茂焰,发明
CN207314066U,李元伟,发明
CN207314066U,薛恒鹤,发明
CN207770335U,王书林,发明
CN207770335U,赵兴虎,发明
CN207770335U,沈克勤,发明
CN207770335U,杨枢华,发明
CN109756325A,唐小康,发明
CN109756325A,陈娟,发明
CN109756325A,熊英,发明
CN205567692U,魏和圣,发明
CN106916924A,范玫光,发明
CN106916924A,董本令,发明
CN106916924A,周光平,发明
CN106916924A,孙本荣,发明
CN106916924A,赵连和,发明
CN106916924A,胡坷宁,发明
CN107794873A,俞桂英,发明
CN207131415U,张斌,发明
CN106546190A,刘晓,发明
CN106546190A,段英杰,发明
CN106546190A,孙贝,发明
CN106546190A,刘蓬,发明
CN106546190A,刘博,发明
CN106546190A,罗二娟,发明
CN106546190A,李洋,发明
CN106546190A,薛春明,发明
CN206914354U,刘春梅,发明
CN109262630A,刘晓,发明
CN109262630A,周丽军,发明
CN109262630A,段英杰,发明
CN109262630A,刘少文,发明
CN109262630A,孙贝,发明
CN109262630A,刘博,发明
CN109262630A,李洋,发明
CN109262630A,薛春明,发明
CN207369365U,乔永虎,发明
CN207369365U,陈海国,发明
CN207369365U,杨阳,发明
CN207369365U,庞林,发明
CN207369365U,陈喜健,发明
CN207369365U,惠鹏博,发明
CN207369365U,王梓旭,发明
CN207369365U,胡震,发明
CN205689216U,徐亚军,发明
CN205689216U,晏启祥,发明
CN205689216U,何川,发明
CN205689216U,张伟列,发明
CN205880514U,陈海生,发明
CN109094580A,霍芳,发明
CN105863685A,张国柱,发明
CN105863685A,刘松玉,发明
CN105863685A,高源,发明
CN207314100U,褚茂焰,发明
CN207314100U,李元伟,发明
CN207314100U,薛恒鹤,发明
CN108315678A,刘静,发明
CN207663569U,李立贤,发明
CN106534264A,刘舒,发明
CN106534264A,雷珽,发明
CN106534264A,方陈,发明
CN106534264A,王婧,发明
CN106534264A,周健,发明
CN106534264A,吴晓军,发明
CN106534264A,时珊珊,发明
CN109635406A,郎媛,发明
CN109635406A,张惠斌,发明
CN109635406A,邵凡,发明
CN109635406A,林叔斌,发明
CN109635406A,彭龙,发明
CN107728141A,俞桂英,发明
CN207376382U,褚茂焰,发明
CN207376382U,李元伟,发明
CN207376382U,薛恒鹤,发明
CN108648490A,穆文浩,发明
CN108648490A,应朝阳,发明
CN108648490A,潘汉中,发明
CN108648490A,秦征骁,发明
CN108648490A,吴昌成,发明
CN108648490A,孙巍,发明
CN205792662U,林俊佳,发明
CN205792662U,李旭斌,发明
CN205792662U,罗锡明,发明
CN205792662U,王晓庆,发明
CN109611120A,黄国富,发明
CN109611120A,周伟,发明
CN109611120A,雷明锋,发明
CN109611120A,邹洋,发明
CN109611120A,刘灿,发明
CN109611120A,彭朝建,发明
CN206978360U,林文育,发明
CN206978360U,李鑫凯,发明
CN206978360U,林文辉,发明
CN206978360U,高勤红,发明
CN109122015A,罗钦,发明
CN109122015A,余文权,发明
CN109122015A,陈永快,发明
CN109122015A,陈华,发明
CN109122015A,刘其全,发明
CN109122015A,翁伯琦,发明
CN109122015A,毛方华,发明
CN109122015A,王义祥,发明
CN109122015A,苏明星,发明
CN109937165A,马克西姆·特罗克梅,发明
CN109937165A,杰罗姆·施图布勒,发明
CN109937165A,让-塞尔日·博伊萨维特,发明
CN108961791A,陈鑫,发明
CN108961791A,闵玥诗,发明
CN108961791A,徐弯弯,发明
CN108961791A,杜志刚,发明
CN207152019U,王丽琼,发明
CN207152019U,陈良武,发明
CN207152019U,李海洋,发明
CN207152019U,齐保卫,发明
CN207152019U,陈亚南,发明
CN207152019U,常海松,发明
CN107146410A,李兆兵,发明
CN107146410A,张燕,发明
CN107146410A,宫能放,发明
CN107146410A,高泉峰,发明
CN107146410A,陈昌府,发明
CN107146410A,秦体进,发明
CN107146410A,刘振,发明
CN107146410A,蔡灏,发明
CN109701841A,杨磊,发明
CN206391816U,王志杰,发明
CN206391816U,季晓峰,发明
CN207194072U,郭原伟,发明
CN207194072U,马成斌,发明
CN207194072U,张威,发明
CN207194072U,孙铭林,发明
CN207194072U,李杰,发明
CN207194072U,王亚琼,发明
CN108663980A,张彦军,发明
CN108663980A,马国航,发明
CN108663980A,孟晓冬,发明
CN108663980A,黄莺,发明
CN108663980A,孙浩,发明
CN108663980A,于强,发明
CN108663980A,王凤君,发明
CN207641781U,邓志谊,发明
CN207641781U,黄振森,发明
CN206299404U,李银,发明
CN106851907A,陈大华,发明
CN106851907A,徐韶华,发明
CN106851907A,郑明德,发明
CN206968652U,王骞,发明
CN206968652U,王鹏,发明
CN206968652U,王志恒,发明
CN106703832A,钱锦,发明
CN106703832A,巴雅吉呼,发明
CN106703832A,顾沉颖,发明
CN106703832A,田江,发明
CN106703832A,段创峰,发明
CN106703832A,何晓,发明
CN106703832A,林俊,发明
CN106703832A,戴子枢,发明
CN107719226A,陈达权,发明
CN107719226A,李海艳,发明
CN107719226A,黄运保,发明
CN106761936A,施永泉,发明
CN106761936A,梁广彦,发明
CN106761936A,杜峰,发明
CN106761936A,巴雅吉呼,发明
CN106761936A,顾沉颖,发明
CN106761936A,田江,发明
CN106761936A,孔祥平,发明
CN106761936A,段创峰,发明
CN106761936A,张瑞昌,发明
CN106761936A,何晓,发明
CN106761936A,钱志斌,发明
CN106761936A,林俊,发明
CN106761936A,戴子枢,发明
CN106761936A,张宁,发明
CN207706491U,唐力焦,发明
CN207706491U,赖泓志,发明
CN207706491U,严考权,发明
CN207706491U,胡炜,发明
CN207706491U,赵亚茹,发明
CN109413796A,肖润航,发明
CN109413796A,杜字彬,发明
CN109413796A,吴晖辉,发明
CN109413796A,曾宪荣,发明
CN109413796A,黄桂彬,发明
CN109413796A,吴峰,发明
CN205844840U,洪化锋,发明
CN205844840U,谷云峰,发明
CN205844840U,黄健邦,发明
CN205844840U,吴新业,发明
CN205844840U,陈香盛,发明
CN205844840U,钟思伟,发明
CN205844840U,赖云峰,发明
CN205844840U,吴童,发明
CN109209505A,杜立兵,发明
CN109209505A,钟祖良,发明
CN109209505A,刘新荣,发明
CN109209505A,简春,发明
CN206894954U,曹小兵,发明
CN206894954U,古道雄,发明
CN205581542U,毛皖敏,发明
CN108519127A,武传奇,发明
CN108519127A,刘俊旭,发明
CN108519127A,曹检德,发明
CN108519127A,汪友杰,发明
CN108519127A,康凯,发明
CN108519127A,刘杰,发明
CN108519127A,宋峰,发明
CN108519127A,季笑庆,发明
CN108519127A,颜康,发明
CN108519127A,刘斌,发明
CN108519127A,田书然,发明
CN108519127A,邓昊,发明
CN108519127A,吕卫民,发明
CN108519127A,白晓龙,发明
CN108519127A,张婷婷,发明
CN109283930A,柯永达,发明
CN109283930A,林凡,发明
CN109283930A,柯峰,发明
CN109283930A,刘堃铃,发明
CN109283930A,陈俊聪,发明
CN107044291A,吴川,发明
CN110535325A,严政,发明
CN110535325A,严基铭,发明
CN107059521A,王明年,发明
CN107059521A,付钢,发明
CN107059521A,于丽,发明
CN107059521A,曹林卫,发明
CN107059521A,何川,发明
CN107059521A,谭隆友,发明
CN107059521A,李海军,发明
CN107059521A,徐湉源,发明
CN107945284A,蔡任轩,发明
CN206707761U,门燕青,发明
CN206707761U,陈孝华,发明
CN206707761U,周文锋,发明
CN206707761U,潘长洪,发明
CN206707761U,周海刚,发明
CN206707761U,曹雨农,发明
CN206707761U,何群华,发明
CN206707761U,陈罡,发明
CN206707761U,唐尧,发明
CN206707761U,刘孟波,发明
CN206707761U,廖少明,发明
CN206707761U,秦青阳,发明
CN206707761U,程池浩,发明
CN107864541A,苏保锋,发明
CN107864541A,刘峰,发明
CN107864541A,高小娟,发明
CN107864541A,张程玮,发明
CN107864541A,胡江碧,发明
CN106089264A,张国柱,发明
CN106089264A,刘松玉,发明
CN106089264A,高源,发明
CN108958053A,刘敬彪,发明
CN108958053A,吴俊豪,发明
CN108958053A,刘本坤,发明
CN108890659A,刘旋,发明
CN108890659A,郝月娇,发明
CN108890659A,丁华锋,发明
CN108890659A,刘婧芳,发明
CN108890659A,陈振伟,发明
CN205351022U,王万军,发明
CN205584249U,褚瀚领,发明
CN205584249U,汪书瀚,发明
CN109035117A,不公告发明人,发明
CN107410988A,于晋泽,发明
CN107410988A,车振明,发明
CN107410988A,纪海鹏,发明
CN107410988A,董成虎,发明
CN107410988A,许青莲,发明
CN107410988A,曹东,发明
CN107410988A,向文良,发明
CN107410988A,陈玲,发明
CN107410988A,邢亚阁,发明
CN107410988A,王丽,发明
CN107410988A,陈存坤,发明
CN107410988A,王丹枫,发明
CN107991316A,贺建新,发明
CN107991316A,易国荣,发明
CN107991316A,龚曙光,发明
